id,courseId,userId,updatedAt,chapters_completed,percentage_completed,certificate
4117,14,47,2023-07-01 00:00:00,11,68.75,
4118,15,47,2023-12-16 08:08:45,8,88.88888888888889,
4119,15,47,2023-12-17 08:08:45,3,33.33333333333333,
4120,15,47,2023-12-22 08:08:45,8,88.88888888888889,
4121,15,47,2023-12-22 08:08:45,3,33.33333333333333,yard.pdf
4122,15,47,2023-12-24 08:08:45,4,44.44444444444444,
4123,16,47,2023-07-06 00:00:00,1,11.11111111111111,leader.pdf
4124,16,47,2023-06-30 00:00:00,4,44.44444444444444,recently.pdf
4125,16,47,2023-07-10 00:00:00,9,100.0,
4126,16,47,2023-06-19 00:00:00,3,33.33333333333333,
4127,17,47,2023-06-22 00:00:00,13,72.22222222222221,across.pdf
4128,17,47,2023-07-12 00:00:00,1,5.555555555555555,
4129,17,47,2023-06-16 00:00:00,1,5.555555555555555,
4130,18,47,2023-07-26 23:10:36,3,42.857142857142854,product.pdf
4131,18,47,2023-08-14 23:10:36,5,71.42857142857143,
4132,18,47,2023-08-05 23:10:36,3,42.857142857142854,power.pdf
4133,19,47,2023-06-27 00:00:00,1,16.666666666666664,
4134,19,47,2023-07-08 00:00:00,2,33.33333333333333,quality.pdf
4135,20,47,2024-07-26 02:42:01,5,31.25,apply.pdf
4136,20,47,2024-08-12 02:42:01,13,81.25,animal.pdf
4137,20,47,2024-09-10 02:42:01,13,81.25,paper.pdf
4138,20,47,2024-09-12 02:42:01,9,56.25,
4139,21,47,2023-06-24 00:00:00,6,100.0,lose.pdf
4140,21,47,2023-06-24 00:00:00,4,66.66666666666666,
4141,22,47,2024-07-06 04:53:15,15,88.23529411764706,again.pdf
4142,22,47,2024-07-20 04:53:15,17,100.0,
4143,22,47,2024-08-19 04:53:15,16,94.11764705882352,general.pdf
4144,22,47,2024-07-09 04:53:15,6,35.294117647058826,
4145,22,47,2024-09-24 04:53:15,8,47.05882352941176,
4146,23,47,2023-07-10 00:00:00,14,93.33333333333333,cost.pdf
4147,23,47,2023-06-20 00:00:00,5,33.33333333333333,trade.pdf
4148,24,47,2023-06-22 00:00:00,5,71.42857142857143,
4149,24,47,2023-06-16 00:00:00,5,71.42857142857143,yeah.pdf
4150,24,47,2023-06-14 00:00:00,4,57.14285714285714,
4151,25,47,2023-11-25 11:49:18,15,78.94736842105263,
4152,25,47,2023-12-08 11:49:18,2,10.526315789473683,several.pdf
4153,25,47,2023-12-09 11:49:18,14,73.68421052631578,yes.pdf
4154,25,47,2023-12-25 11:49:18,12,63.1578947368421,idea.pdf
4155,25,47,2024-01-16 11:49:18,8,42.10526315789473,force.pdf
4156,26,47,2023-07-07 00:00:00,10,100.0,
4157,26,47,2023-07-05 00:00:00,3,30.0,
4158,26,47,2023-07-01 00:00:00,1,10.0,
4159,26,47,2023-07-08 00:00:00,1,10.0,environmental.pdf
4160,27,47,2023-07-04 00:00:00,6,100.0,across.pdf
4161,27,47,2023-06-25 00:00:00,6,100.0,nor.pdf
4162,27,47,2023-07-07 00:00:00,6,100.0,who.pdf
4163,27,47,2023-06-19 00:00:00,2,33.33333333333333,
4164,28,47,2023-07-13 00:00:00,7,38.88888888888889,
4165,28,47,2023-06-26 00:00:00,5,27.77777777777778,debate.pdf
4166,28,47,2023-07-05 00:00:00,6,33.33333333333333,
4167,29,47,2024-04-22 16:46:51,13,86.66666666666667,opportunity.pdf
4168,29,47,2024-05-15 16:46:51,8,53.333333333333336,star.pdf
4169,29,47,2024-05-02 16:46:51,5,33.33333333333333,ok.pdf
4170,29,47,2024-05-22 16:46:51,8,53.333333333333336,central.pdf
4171,29,47,2024-05-24 16:46:51,1,6.666666666666667,
4172,30,47,2023-12-24 22:19:27,6,46.15384615384615,
4173,30,47,2024-01-15 22:19:27,2,15.384615384615385,choose.pdf
4174,30,47,2024-01-23 22:19:27,13,100.0,poor.pdf
4175,30,47,2024-03-23 22:19:27,12,92.3076923076923,
4176,30,47,2024-04-02 22:19:27,10,76.92307692307693,get.pdf
4177,1,48,2020-11-26 13:56:58,4,66.66666666666666,
4178,1,48,2020-12-06 13:56:58,5,83.33333333333334,it.pdf
4179,1,48,2020-12-10 13:56:58,1,16.666666666666664,little.pdf
4180,1,48,2020-12-08 13:56:58,5,83.33333333333334,image.pdf
4181,1,48,2021-03-18 13:56:58,1,16.666666666666664,
4182,2,48,2021-10-09 16:48:40,2,14.285714285714285,time.pdf
4183,2,48,2021-10-16 16:48:40,6,42.857142857142854,
4184,3,48,2020-03-11 00:00:00,2,33.33333333333333,
4185,3,48,2020-03-31 00:00:00,2,33.33333333333333,
4186,3,48,2020-04-14 18:05:38,1,16.666666666666664,staff.pdf
4187,4,48,2021-11-18 21:42:27,6,85.71428571428571,modern.pdf
4188,4,48,2021-11-22 21:42:27,3,42.857142857142854,
4189,4,48,2021-12-04 21:42:27,2,28.57142857142857,
4190,4,48,2022-01-17 21:42:27,7,100.0,now.pdf
4191,5,48,2021-01-08 22:43:58,6,100.0,newspaper.pdf
4192,6,48,2023-04-14 13:11:12,6,100.0,range.pdf
4193,6,48,2023-04-25 13:11:12,2,33.33333333333333,common.pdf
4194,7,48,2023-01-30 13:46:36,6,75.0,
4195,7,48,2023-02-20 13:46:36,2,25.0,
4196,8,48,2020-11-14 08:05:45,1,20.0,
4197,8,48,2020-12-06 08:05:45,2,40.0,decide.pdf
4198,9,48,2021-02-21 07:21:28,3,60.0,
4199,9,48,2021-03-03 07:21:28,5,100.0,
4200,10,48,2023-03-13 20:00:45,1,11.11111111111111,
4201,10,48,2023-03-18 20:00:45,9,100.0,
4202,11,48,2020-08-24 15:06:37,8,47.05882352941176,a.pdf
4203,11,48,2020-09-20 15:06:37,8,47.05882352941176,
4204,11,48,2020-09-09 15:06:37,7,41.17647058823529,again.pdf
4205,11,48,2020-10-17 15:06:37,1,5.88235294117647,different.pdf
4206,12,48,2024-09-29 21:21:53,3,30.0,night.pdf
4207,12,48,2024-10-24 21:21:53,4,40.0,at.pdf
4208,12,48,2024-11-28 21:21:53,2,20.0,guess.pdf
4209,13,48,2020-05-07 04:09:11,13,76.47058823529412,
4210,13,48,2020-05-12 04:09:11,8,47.05882352941176,
4211,13,48,2020-06-28 04:09:11,1,5.88235294117647,whole.pdf
4212,14,48,2020-09-16 15:55:09,8,50.0,rich.pdf
4213,14,48,2020-09-18 15:55:09,11,68.75,
4214,15,48,2023-12-16 08:08:45,1,11.11111111111111,none.pdf
4215,15,48,2023-12-17 08:08:45,4,44.44444444444444,
4216,15,48,2024-01-05 08:08:45,9,100.0,read.pdf
4217,15,48,2024-02-23 08:08:45,3,33.33333333333333,
4218,15,48,2024-04-02 08:08:45,8,88.88888888888889,
4219,16,48,2021-04-24 01:38:32,2,22.22222222222222,bring.pdf
4220,16,48,2021-05-01 01:38:32,6,66.66666666666666,
4221,16,48,2021-05-12 01:38:32,1,11.11111111111111,
4222,16,48,2021-06-11 01:38:32,7,77.77777777777779,option.pdf
4223,17,48,2021-12-06 11:02:39,13,72.22222222222221,
4224,17,48,2021-12-28 11:02:39,6,33.33333333333333,culture.pdf
4225,18,48,2023-07-26 23:10:36,7,100.0,
4226,18,48,2023-08-18 23:10:36,4,57.14285714285714,go.pdf
4227,18,48,2023-08-17 23:10:36,5,71.42857142857143,place.pdf
4228,19,48,2021-06-26 15:16:59,4,66.66666666666666,act.pdf
4229,20,48,2024-07-26 02:42:01,2,12.5,
4230,20,48,2024-08-18 02:42:01,11,68.75,size.pdf
4231,20,48,2024-07-30 02:42:01,15,93.75,
4232,20,48,2024-10-06 02:42:01,11,68.75,two.pdf
4233,21,48,2021-11-09 03:41:03,3,50.0,environmental.pdf
4234,21,48,2021-11-25 03:41:03,2,33.33333333333333,
4235,21,48,2021-12-25 03:41:03,4,66.66666666666666,
4236,22,48,2024-07-06 04:53:15,12,70.58823529411765,
4237,22,48,2024-07-17 04:53:15,9,52.94117647058824,so.pdf
4238,23,48,2022-09-16 20:12:39,7,46.666666666666664,
4239,23,48,2022-10-10 20:12:39,12,80.0,
4240,23,48,2022-11-13 20:12:39,1,6.666666666666667,
4241,23,48,2022-09-19 20:12:39,10,66.66666666666666,develop.pdf
4242,23,48,2022-10-18 20:12:39,13,86.66666666666667,rest.pdf
4243,24,48,2022-05-25 03:17:25,2,28.57142857142857,
4244,24,48,2022-06-06 03:17:25,4,57.14285714285714,
4245,25,48,2023-11-25 11:49:18,12,63.1578947368421,
4246,25,48,2023-12-22 11:49:18,10,52.63157894736842,
4247,26,48,2020-06-21 14:35:42,6,60.0,
4248,27,48,2023-01-13 15:47:38,5,83.33333333333334,
4249,27,48,2023-02-01 15:47:38,5,83.33333333333334,man.pdf
4250,28,48,2020-12-28 04:51:17,15,83.33333333333334,
4251,28,48,2021-01-02 04:51:17,7,38.88888888888889,
4252,28,48,2021-01-27 04:51:17,18,100.0,day.pdf
4253,28,48,2021-02-14 04:51:17,6,33.33333333333333,
4254,29,48,2024-04-22 16:46:51,7,46.666666666666664,act.pdf
4255,29,48,2024-04-26 16:46:51,13,86.66666666666667,quickly.pdf
4256,29,48,2024-05-06 16:46:51,3,20.0,author.pdf
4257,29,48,2024-05-04 16:46:51,9,60.0,total.pdf
4258,30,48,2023-12-24 22:19:27,11,84.61538461538461,change.pdf
4259,30,48,2024-01-07 22:19:27,11,84.61538461538461,
4260,1,49,2023-07-14 00:00:00,4,66.66666666666666,opportunity.pdf
4261,1,49,2023-07-07 00:00:00,5,83.33333333333334,
4262,2,49,2023-07-02 00:00:00,5,35.714285714285715,if.pdf
4263,2,49,2023-07-05 00:00:00,14,100.0,movement.pdf
4264,2,49,2023-07-22 00:00:00,14,100.0,
4265,2,49,2023-07-13 00:00:00,14,100.0,
4266,3,49,2023-07-20 00:00:00,3,50.0,yard.pdf
4267,3,49,2023-07-28 00:00:00,3,50.0,speak.pdf
4268,4,49,2023-07-15 00:00:00,5,71.42857142857143,tough.pdf
4269,5,49,2023-07-17 00:00:00,3,50.0,
4270,5,49,2023-07-06 00:00:00,5,83.33333333333334,
4271,6,49,2023-07-12 00:00:00,3,50.0,
4272,6,49,2023-07-13 00:00:00,5,83.33333333333334,
4273,7,49,2023-07-20 00:00:00,1,12.5,job.pdf
4274,7,49,2023-07-17 00:00:00,2,25.0,
4275,8,49,2023-07-15 00:00:00,1,20.0,
4276,8,49,2023-07-18 00:00:00,1,20.0,
4277,8,49,2023-07-06 00:00:00,5,100.0,notice.pdf
4278,8,49,2023-07-18 00:00:00,1,20.0,
4279,9,49,2023-07-25 00:00:00,3,60.0,discuss.pdf
4280,9,49,2023-07-16 00:00:00,5,100.0,executive.pdf
4281,9,49,2023-07-05 00:00:00,4,80.0,according.pdf
4282,9,49,2023-07-21 00:00:00,5,100.0,economy.pdf
4283,10,49,2023-07-19 00:00:00,5,55.55555555555556,property.pdf
4284,10,49,2023-07-28 00:00:00,6,66.66666666666666,
4285,10,49,2023-07-29 00:00:00,9,100.0,
4286,10,49,2023-07-30 00:00:00,7,77.77777777777779,improve.pdf
4287,10,49,2023-07-23 00:00:00,2,22.22222222222222,
4288,11,49,2023-06-30 00:00:00,10,58.82352941176471,
4289,11,49,2023-07-21 00:00:00,3,17.647058823529413,thus.pdf
4290,12,49,2024-09-29 21:21:53,9,90.0,
4291,12,49,2024-10-20 21:21:53,6,60.0,ok.pdf
4292,12,49,2024-11-06 21:21:53,7,70.0,Congress.pdf
4293,12,49,2024-12-13 21:21:53,8,80.0,better.pdf
4294,12,49,2025-01-19 21:21:53,4,40.0,
4295,13,49,2023-07-05 00:00:00,6,35.294117647058826,staff.pdf
4296,13,49,2023-07-24 00:00:00,5,29.411764705882355,
4297,13,49,2023-07-21 00:00:00,13,76.47058823529412,
4298,13,49,2023-07-30 00:00:00,6,35.294117647058826,more.pdf
4299,13,49,2023-07-24 00:00:00,10,58.82352941176471,across.pdf
4300,14,49,2023-07-16 00:00:00,9,56.25,draw.pdf
4301,14,49,2023-07-19 00:00:00,11,68.75,
4302,14,49,2023-07-12 00:00:00,3,18.75,
4303,14,49,2023-07-07 00:00:00,12,75.0,generation.pdf
4304,15,49,2023-12-16 08:08:45,3,33.33333333333333,
4305,15,49,2023-12-26 08:08:45,3,33.33333333333333,
4306,15,49,2024-01-31 08:08:45,4,44.44444444444444,show.pdf
4307,15,49,2024-03-06 08:08:45,3,33.33333333333333,administration.pdf
4308,15,49,2024-03-25 08:08:45,4,44.44444444444444,move.pdf
4309,16,49,2023-07-27 00:00:00,6,66.66666666666666,
4310,16,49,2023-07-26 00:00:00,6,66.66666666666666,
4311,17,49,2023-07-08 00:00:00,10,55.55555555555556,
4312,17,49,2023-07-23 00:00:00,4,22.22222222222222,
4313,17,49,2023-07-05 00:00:00,9,50.0,
4314,17,49,2023-07-26 00:00:00,11,61.111111111111114,artist.pdf
4315,17,49,2023-07-10 00:00:00,1,5.555555555555555,author.pdf
4316,18,49,2023-07-27 00:00:00,2,28.57142857142857,
4317,18,49,2023-08-05 23:10:36,1,14.285714285714285,control.pdf
4318,18,49,2023-08-31 23:10:36,2,28.57142857142857,former.pdf
4319,19,49,2023-07-01 00:00:00,4,66.66666666666666,
4320,19,49,2023-07-04 00:00:00,1,16.666666666666664,
4321,19,49,2023-07-18 00:00:00,4,66.66666666666666,
4322,19,49,2023-07-20 00:00:00,1,16.666666666666664,east.pdf
4323,20,49,2024-07-26 02:42:01,8,50.0,federal.pdf
4324,20,49,2024-08-19 02:42:01,9,56.25,heart.pdf
4325,20,49,2024-08-27 02:42:01,7,43.75,analysis.pdf
4326,20,49,2024-09-27 02:42:01,5,31.25,find.pdf
4327,21,49,2023-07-25 00:00:00,1,16.666666666666664,
4328,22,49,2024-07-06 04:53:15,14,82.35294117647058,bit.pdf
4329,22,49,2024-07-19 04:53:15,10,58.82352941176471,conference.pdf
4330,23,49,2023-07-21 00:00:00,5,33.33333333333333,
4331,23,49,2023-07-30 00:00:00,8,53.333333333333336,
4332,23,49,2023-07-20 00:00:00,9,60.0,they.pdf
4333,24,49,2023-07-08 00:00:00,6,85.71428571428571,once.pdf
4334,24,49,2023-07-21 00:00:00,7,100.0,concern.pdf
4335,25,49,2023-11-25 11:49:18,17,89.47368421052632,
4336,26,49,2023-07-18 00:00:00,3,30.0,campaign.pdf
4337,26,49,2023-07-07 00:00:00,3,30.0,which.pdf
4338,26,49,2023-07-08 00:00:00,2,20.0,
4339,26,49,2023-07-29 00:00:00,3,30.0,serious.pdf
4340,27,49,2023-07-09 00:00:00,5,83.33333333333334,
4341,27,49,2023-07-14 00:00:00,5,83.33333333333334,some.pdf
4342,28,49,2023-07-23 00:00:00,11,61.111111111111114,life.pdf
4343,28,49,2023-07-05 00:00:00,5,27.77777777777778,
4344,28,49,2023-07-14 00:00:00,5,27.77777777777778,act.pdf
4345,28,49,2023-07-01 00:00:00,4,22.22222222222222,daughter.pdf
4346,29,49,2024-04-22 16:46:51,10,66.66666666666666,example.pdf
4347,29,49,2024-05-04 16:46:51,3,20.0,
4348,29,49,2024-05-06 16:46:51,12,80.0,
4349,29,49,2024-07-18 16:46:51,3,20.0,indicate.pdf
4350,29,49,2024-07-07 16:46:51,11,73.33333333333333,
4351,30,49,2023-12-24 22:19:27,10,76.92307692307693,born.pdf
4352,30,49,2024-01-15 22:19:27,9,69.23076923076923,admit.pdf
4353,1,50,2020-11-26 13:56:58,1,16.666666666666664,
4354,1,50,2020-12-14 13:56:58,5,83.33333333333334,
4355,1,50,2020-12-30 13:56:58,6,100.0,
4356,1,50,2020-12-05 13:56:58,4,66.66666666666666,term.pdf
4357,1,50,2020-12-28 13:56:58,4,66.66666666666666,
4358,2,50,2021-10-09 16:48:40,10,71.42857142857143,
4359,2,50,2021-10-19 16:48:40,12,85.71428571428571,
4360,2,50,2021-10-19 16:48:40,12,85.71428571428571,home.pdf
4361,2,50,2021-12-05 16:48:40,14,100.0,throughout.pdf
4362,3,50,2020-08-04 00:00:00,1,16.666666666666664,mouth.pdf
4363,3,50,2020-08-10 00:00:00,6,100.0,player.pdf
4364,3,50,2020-07-30 00:00:00,5,83.33333333333334,only.pdf
4365,3,50,2020-08-19 00:00:00,5,83.33333333333334,
4366,3,50,2020-08-03 00:00:00,1,16.666666666666664,letter.pdf
4367,4,50,2021-11-18 21:42:27,1,14.285714285714285,oil.pdf
4368,4,50,2021-12-14 21:42:27,5,71.42857142857143,painting.pdf
4369,4,50,2021-12-04 21:42:27,6,85.71428571428571,system.pdf
4370,4,50,2022-02-13 21:42:27,7,100.0,environmental.pdf
4371,5,50,2021-01-08 22:43:58,6,100.0,toward.pdf
4372,5,50,2021-02-01 22:43:58,2,33.33333333333333,
4373,6,50,2023-04-14 13:11:12,3,50.0,
4374,7,50,2023-01-30 13:46:36,2,25.0,
4375,7,50,2023-02-06 13:46:36,7,87.5,
4376,7,50,2023-02-13 13:46:36,4,50.0,any.pdf
4377,7,50,2023-04-06 13:46:36,4,50.0,inside.pdf
4378,7,50,2023-03-19 13:46:36,6,75.0,
4379,8,50,2020-11-14 08:05:45,2,40.0,decision.pdf
4380,9,50,2021-02-21 07:21:28,2,40.0,history.pdf
4381,9,50,2021-03-06 07:21:28,4,80.0,
4382,9,50,2021-03-21 07:21:28,3,60.0,
4383,10,50,2023-03-13 20:00:45,2,22.22222222222222,
4384,10,50,2023-03-16 20:00:45,7,77.77777777777779,clear.pdf
4385,10,50,2023-05-02 20:00:45,4,44.44444444444444,when.pdf
4386,10,50,2023-04-06 20:00:45,5,55.55555555555556,place.pdf
4387,10,50,2023-06-05 20:00:45,3,33.33333333333333,
4388,11,50,2020-08-24 15:06:37,15,88.23529411764706,environment.pdf
4389,11,50,2020-09-23 15:06:37,14,82.35294117647058,specific.pdf
4390,11,50,2020-10-03 15:06:37,8,47.05882352941176,
4391,11,50,2020-10-29 15:06:37,10,58.82352941176471,military.pdf
4392,12,50,2024-09-29 21:21:53,6,60.0,position.pdf
4393,12,50,2024-10-20 21:21:53,8,80.0,kitchen.pdf
4394,12,50,2024-11-28 21:21:53,5,50.0,heavy.pdf
4395,12,50,2024-12-01 21:21:53,3,30.0,new.pdf
4396,12,50,2024-12-30 21:21:53,4,40.0,respond.pdf
4397,13,50,2020-08-22 00:00:00,3,17.647058823529413,draw.pdf
4398,14,50,2020-09-16 15:55:09,11,68.75,
4399,14,50,2020-10-10 15:55:09,6,37.5,
4400,15,50,2023-12-16 08:08:45,2,22.22222222222222,
4401,15,50,2023-12-18 08:08:45,2,22.22222222222222,
4402,16,50,2021-04-24 01:38:32,5,55.55555555555556,
4403,16,50,2021-05-15 01:38:32,4,44.44444444444444,indicate.pdf
4404,16,50,2021-06-19 01:38:32,1,11.11111111111111,crime.pdf
4405,16,50,2021-06-02 01:38:32,9,100.0,everybody.pdf
4406,16,50,2021-06-03 01:38:32,1,11.11111111111111,always.pdf
4407,17,50,2021-12-06 11:02:39,16,88.88888888888889,lay.pdf
4408,17,50,2022-01-01 11:02:39,11,61.111111111111114,
4409,17,50,2022-01-31 11:02:39,11,61.111111111111114,
4410,17,50,2022-01-23 11:02:39,1,5.555555555555555,
4411,17,50,2022-03-04 11:02:39,16,88.88888888888889,
4412,18,50,2023-07-26 23:10:36,6,85.71428571428571,strong.pdf
4413,18,50,2023-08-15 23:10:36,4,57.14285714285714,
4414,18,50,2023-07-28 23:10:36,4,57.14285714285714,part.pdf
4415,18,50,2023-10-21 23:10:36,6,85.71428571428571,score.pdf
4416,18,50,2023-11-23 23:10:36,1,14.285714285714285,middle.pdf
4417,19,50,2021-06-26 15:16:59,4,66.66666666666666,
4418,20,50,2024-07-26 02:42:01,1,6.25,prove.pdf
4419,21,50,2021-11-09 03:41:03,5,83.33333333333334,
4420,22,50,2024-07-06 04:53:15,15,88.23529411764706,else.pdf
4421,22,50,2024-07-09 04:53:15,16,94.11764705882352,
4422,22,50,2024-08-03 04:53:15,1,5.88235294117647,
4423,22,50,2024-08-23 04:53:15,8,47.05882352941176,eye.pdf
4424,23,50,2022-09-16 20:12:39,2,13.333333333333334,
4425,24,50,2022-05-25 03:17:25,7,100.0,like.pdf
4426,24,50,2022-06-14 03:17:25,3,42.857142857142854,
4427,25,50,2023-11-25 11:49:18,7,36.84210526315789,
4428,25,50,2023-12-18 11:49:18,15,78.94736842105263,
4429,25,50,2023-11-27 11:49:18,5,26.31578947368421,
4430,25,50,2024-01-15 11:49:18,16,84.21052631578947,
4431,25,50,2023-12-23 11:49:18,3,15.789473684210526,
4432,26,50,2020-08-15 00:00:00,9,90.0,hair.pdf
4433,26,50,2020-08-03 00:00:00,1,10.0,save.pdf
4434,26,50,2020-08-15 00:00:00,3,30.0,
4435,26,50,2020-08-05 00:00:00,2,20.0,itself.pdf
4436,26,50,2020-08-16 14:35:42,10,100.0,
4437,27,50,2023-01-13 15:47:38,1,16.666666666666664,
4438,27,50,2023-02-04 15:47:38,4,66.66666666666666,
4439,27,50,2023-02-06 15:47:38,4,66.66666666666666,morning.pdf
4440,27,50,2023-03-05 15:47:38,2,33.33333333333333,huge.pdf
4441,28,50,2020-12-28 04:51:17,17,94.44444444444444,
4442,28,50,2021-01-04 04:51:17,16,88.88888888888889,
4443,28,50,2021-01-07 04:51:17,14,77.77777777777779,ever.pdf
4444,28,50,2021-02-26 04:51:17,11,61.111111111111114,
4445,28,50,2021-01-21 04:51:17,7,38.88888888888889,beautiful.pdf
4446,29,50,2024-04-22 16:46:51,3,20.0,
4447,29,50,2024-05-07 16:46:51,12,80.0,
4448,30,50,2023-12-24 22:19:27,6,46.15384615384615,
4449,30,50,2024-01-12 22:19:27,9,69.23076923076923,time.pdf
4450,30,50,2024-01-23 22:19:27,13,100.0,adult.pdf
4451,30,50,2023-12-27 22:19:27,3,23.076923076923077,
4452,30,50,2024-01-09 22:19:27,13,100.0,finally.pdf
4453,1,51,2020-11-26 13:56:58,2,33.33333333333333,
4454,2,51,2021-10-09 16:48:40,11,78.57142857142857,care.pdf
4455,2,51,2021-10-23 16:48:40,7,50.0,
4456,2,51,2021-11-08 16:48:40,11,78.57142857142857,tough.pdf
4457,3,51,2020-05-28 00:00:00,3,50.0,
4458,4,51,2021-11-18 21:42:27,7,100.0,partner.pdf
4459,4,51,2021-12-09 21:42:27,3,42.857142857142854,happy.pdf
4460,5,51,2021-01-08 22:43:58,3,50.0,politics.pdf
4461,6,51,2023-04-14 13:11:12,1,16.666666666666664,
4462,6,51,2023-05-02 13:11:12,1,16.666666666666664,financial.pdf
4463,6,51,2023-05-02 13:11:12,4,66.66666666666666,then.pdf
4464,6,51,2023-05-17 13:11:12,6,100.0,
4465,7,51,2023-01-30 13:46:36,3,37.5,former.pdf
4466,8,51,2020-11-14 08:05:45,1,20.0,receive.pdf
4467,8,51,2020-12-04 08:05:45,5,100.0,
4468,8,51,2020-11-16 08:05:45,1,20.0,
4469,8,51,2020-11-23 08:05:45,4,80.0,step.pdf
4470,8,51,2020-12-08 08:05:45,4,80.0,sport.pdf
4471,9,51,2021-02-21 07:21:28,1,20.0,
4472,10,51,2023-03-13 20:00:45,8,88.88888888888889,
4473,10,51,2023-03-31 20:00:45,7,77.77777777777779,store.pdf
4474,10,51,2023-05-06 20:00:45,5,55.55555555555556,up.pdf
4475,10,51,2023-04-27 20:00:45,2,22.22222222222222,
4476,11,51,2020-08-24 15:06:37,10,58.82352941176471,
4477,11,51,2020-08-31 15:06:37,5,29.411764705882355,
4478,12,51,2024-09-29 21:21:53,6,60.0,ability.pdf
4479,12,51,2024-10-01 21:21:53,6,60.0,
4480,13,51,2020-05-30 00:00:00,6,35.294117647058826,
4481,13,51,2020-06-25 00:00:00,16,94.11764705882352,
4482,13,51,2020-07-02 04:09:11,2,11.76470588235294,market.pdf
4483,13,51,2020-08-05 04:09:11,5,29.411764705882355,
4484,13,51,2020-07-18 04:09:11,8,47.05882352941176,exactly.pdf
4485,14,51,2020-09-16 15:55:09,5,31.25,
4486,14,51,2020-10-08 15:55:09,11,68.75,
4487,14,51,2020-10-30 15:55:09,4,25.0,
4488,14,51,2020-10-04 15:55:09,13,81.25,
4489,15,51,2023-12-16 08:08:45,4,44.44444444444444,simple.pdf
4490,16,51,2021-04-24 01:38:32,2,22.22222222222222,market.pdf
4491,17,51,2021-12-06 11:02:39,3,16.666666666666664,
4492,17,51,2021-12-31 11:02:39,18,100.0,organization.pdf
4493,17,51,2021-12-20 11:02:39,17,94.44444444444444,
4494,17,51,2022-01-17 11:02:39,1,5.555555555555555,sort.pdf
4495,17,51,2022-01-11 11:02:39,13,72.22222222222221,he.pdf
4496,18,51,2023-07-26 23:10:36,5,71.42857142857143,medical.pdf
4497,19,51,2021-06-26 15:16:59,3,50.0,him.pdf
4498,19,51,2021-07-13 15:16:59,1,16.666666666666664,especially.pdf
4499,19,51,2021-08-05 15:16:59,3,50.0,
4500,19,51,2021-07-05 15:16:59,5,83.33333333333334,site.pdf
4501,20,51,2024-07-26 02:42:01,1,6.25,
4502,20,51,2024-08-07 02:42:01,6,37.5,everything.pdf
4503,20,51,2024-08-01 02:42:01,3,18.75,
4504,21,51,2021-11-09 03:41:03,2,33.33333333333333,
4505,22,51,2024-07-06 04:53:15,9,52.94117647058824,big.pdf
4506,22,51,2024-07-26 04:53:15,7,41.17647058823529,may.pdf
4507,22,51,2024-07-08 04:53:15,17,100.0,half.pdf
4508,22,51,2024-08-26 04:53:15,9,52.94117647058824,believe.pdf
4509,23,51,2022-09-16 20:12:39,12,80.0,boy.pdf
4510,24,51,2022-05-25 03:17:25,5,71.42857142857143,
4511,24,51,2022-06-04 03:17:25,7,100.0,
4512,24,51,2022-07-20 03:17:25,7,100.0,forward.pdf
4513,25,51,2023-11-25 11:49:18,19,100.0,natural.pdf
4514,25,51,2023-12-17 11:49:18,7,36.84210526315789,certainly.pdf
4515,26,51,2020-06-21 14:35:42,6,60.0,decide.pdf
4516,26,51,2020-06-26 14:35:42,6,60.0,
4517,27,51,2023-01-13 15:47:38,4,66.66666666666666,
4518,27,51,2023-01-25 15:47:38,5,83.33333333333334,
4519,27,51,2023-01-31 15:47:38,3,50.0,
4520,27,51,2023-04-13 15:47:38,3,50.0,
4521,28,51,2020-12-28 04:51:17,11,61.111111111111114,medical.pdf
4522,29,51,2024-04-22 16:46:51,11,73.33333333333333,
4523,29,51,2024-05-15 16:46:51,14,93.33333333333333,
4524,30,51,2023-12-24 22:19:27,4,30.76923076923077,art.pdf
4525,30,51,2023-12-28 22:19:27,4,30.76923076923077,
4526,30,51,2024-01-27 22:19:27,10,76.92307692307693,
4527,30,51,2024-01-05 22:19:27,9,69.23076923076923,
4528,1,52,2023-12-09 00:00:00,6,100.0,
4529,1,52,2023-12-09 00:00:00,4,66.66666666666666,feel.pdf
4530,2,52,2023-12-03 00:00:00,5,35.714285714285715,
4531,2,52,2023-12-04 00:00:00,3,21.428571428571427,policy.pdf
4532,2,52,2023-11-29 00:00:00,9,64.28571428571429,
4533,3,52,2023-12-06 00:00:00,3,50.0,
4534,3,52,2023-12-18 00:00:00,6,100.0,everyone.pdf
4535,4,52,2023-12-04 00:00:00,7,100.0,
4536,4,52,2023-12-19 00:00:00,7,100.0,
4537,4,52,2023-12-06 00:00:00,7,100.0,mention.pdf
4538,4,52,2023-11-22 00:00:00,7,100.0,common.pdf
4539,5,52,2023-12-12 00:00:00,1,16.666666666666664,
4540,5,52,2023-12-18 00:00:00,6,100.0,act.pdf
4541,5,52,2023-11-24 00:00:00,5,83.33333333333334,five.pdf
4542,6,52,2023-12-21 00:00:00,5,83.33333333333334,others.pdf
4543,6,52,2023-11-25 00:00:00,3,50.0,
4544,6,52,2023-11-27 00:00:00,3,50.0,
4545,6,52,2023-12-17 00:00:00,5,83.33333333333334,fear.pdf
4546,6,52,2023-11-24 00:00:00,1,16.666666666666664,
