userId,courseId,chapters_completed,percentage_completed,updated_year,updated_month,updated_day
157,9,3,60.0,2022,8,11
157,10,8,61.53846153846154,2024,7,10
157,11,1,7.6923076923076925,2022,11,27
157,11,12,92.3076923076923,2022,12,11
157,11,9,69.23076923076923,2022,12,17
157,12,7,87.5,2022,8,18
157,12,6,75.0,2022,8,30
157,12,1,12.5,2022,8,23
157,12,5,62.5,2022,8,28
157,13,7,77.77777777777779,2022,8,12
157,14,5,25.0,2022,9,4
157,14,2,10.0,2022,9,4
157,14,8,40.0,2022,9,2
157,14,8,40.0,2022,8,26
157,15,2,14.285714285714285,2022,8,9
157,15,9,64.28571428571429,2022,9,2
157,16,3,42.85714285714285,2022,8,29
157,16,6,85.71428571428571,2022,8,27
157,17,7,77.77777777777779,2022,8,9
157,17,7,77.77777777777779,2022,8,22
157,17,4,44.44444444444444,2022,8,21
157,18,7,63.63636363636363,2024,4,24
157,18,2,18.181818181818183,2024,5,1
157,19,10,66.66666666666666,2022,10,1
157,19,14,93.33333333333331,2022,10,12
157,20,7,46.66666666666666,2022,9,4
157,20,3,20.0,2022,8,9
157,20,6,40.0,2022,8,13
157,21,9,56.25,2022,8,21
157,21,7,43.75,2022,9,5
157,21,3,18.75,2022,8,30
157,22,13,92.85714285714286,2022,8,30
157,22,12,85.71428571428571,2022,9,3
157,22,12,85.71428571428571,2022,9,2
157,23,1,11.11111111111111,2023,9,16
157,23,4,44.44444444444444,2023,10,1
157,24,3,50.0,2023,7,12
157,24,5,83.33333333333334,2023,7,15
157,24,3,50.0,2023,8,23
157,24,3,50.0,2023,8,1
157,25,6,40.0,2023,1,23
157,26,4,28.57142857142857,2023,11,23
157,26,7,50.0,2023,12,3
157,26,6,42.85714285714285,2023,12,27
157,27,3,30.0,2022,8,31
157,27,2,20.0,2022,8,9
157,28,5,83.33333333333334,2024,1,2
157,28,3,50.0,2024,1,7
157,28,2,33.33333333333333,2024,1,10
157,28,5,83.33333333333334,2024,1,23
157,28,1,16.666666666666664,2024,1,10
157,29,3,16.666666666666664,2022,9,7
157,29,2,11.11111111111111,2022,9,5
157,29,11,61.11111111111112,2022,8,31
157,30,5,27.77777777777778,2022,8,22
157,30,11,61.11111111111112,2022,9,3
157,30,7,38.88888888888889,2022,8,27
157,30,10,55.55555555555556,2022,8,29
158,1,3,60.0,2022,1,27
158,1,1,20.0,2022,2,8
158,1,1,20.0,2022,1,29
158,1,4,80.0,2022,1,24
158,2,6,66.66666666666666,2022,2,7
158,3,9,90.0,2024,5,10
158,3,8,80.0,2024,5,11
158,3,3,30.0,2024,6,7
158,4,12,80.0,2022,2,12
158,4,9,60.0,2022,2,11
158,4,4,26.666666666666668,2022,1,31
158,5,3,42.85714285714285,2022,1,23
158,5,4,57.14285714285714,2022,2,1
158,6,8,47.05882352941176,2024,1,4
158,6,2,11.76470588235294,2024,1,6
158,6,3,17.647058823529413,2024,1,26
158,6,16,94.11764705882352,2024,2,18
158,6,6,35.294117647058826,2024,2,29
158,7,6,37.5,2022,9,4
158,8,10,66.66666666666666,2024,9,30
158,8,8,53.333333333333336,2024,10,10
158,8,8,53.333333333333336,2024,11,10
158,8,3,20.0,2024,11,25
158,9,3,60.0,2022,2,6
158,9,2,40.0,2022,1,21
158,9,1,20.0,2022,2,6
158,10,12,92.3076923076923,2024,7,10
158,10,6,46.15384615384615,2024,7,30
158,11,2,15.384615384615383,2022,11,27
158,11,9,69.23076923076923,2022,12,3
158,12,3,37.5,2022,2,1
158,13,7,77.77777777777779,2022,1,31
158,14,14,70.0,2022,4,14
158,14,5,25.0,2022,5,4
158,14,14,70.0,2022,4,18
158,15,9,64.28571428571429,2022,1,21
158,15,4,28.57142857142857,2022,1,28
158,15,10,71.42857142857143,2022,2,13
158,15,6,42.85714285714285,2022,2,10
158,16,5,71.42857142857143,2022,1,26
158,17,1,11.11111111111111,2022,1,22
158,18,4,36.36363636363637,2024,4,30
158,18,8,72.72727272727273,2024,6,11
158,18,8,72.72727272727273,2024,6,7
158,19,7,46.66666666666666,2022,10,1
158,19,2,13.333333333333334,2022,10,21
158,19,13,86.66666666666667,2022,11,2
158,19,3,20.0,2022,11,12
158,19,9,60.0,2022,10,25
158,20,10,66.66666666666666,2022,1,21
158,21,7,43.75,2022,2,4
158,21,11,68.75,2022,2,1
158,22,12,85.71428571428571,2022,7,28
158,23,1,11.11111111111111,2023,9,16
158,23,4,44.44444444444444,2023,10,1
158,23,7,77.77777777777779,2023,10,16
158,24,1,16.666666666666664,2023,7,12
158,24,1,16.666666666666664,2023,7,31
158,24,5,83.33333333333334,2023,7,30
158,24,4,66.66666666666666,2023,7,30
158,25,7,46.66666666666666,2023,1,23
158,25,2,13.333333333333334,2023,2,8
158,25,2,13.333333333333334,2023,3,2
158,26,11,78.57142857142857,2023,11,23
158,26,1,7.142857142857142,2023,12,5
158,26,4,28.57142857142857,2023,12,13
158,26,12,85.71428571428571,2024,1,22
158,27,6,60.0,2022,2,6
158,27,9,90.0,2022,2,8
158,27,6,60.0,2022,2,4
158,28,5,83.33333333333334,2024,1,2
158,29,17,94.44444444444444,2022,8,13
158,29,7,38.88888888888889,2022,8,21
158,29,11,61.11111111111112,2022,8,31
158,29,7,38.88888888888889,2022,10,3
158,29,15,83.33333333333334,2022,10,16
158,30,17,94.44444444444444,2022,1,18
158,30,14,77.77777777777779,2022,1,23
158,30,8,44.44444444444444,2022,1,29
158,30,12,66.66666666666666,2022,1,20
158,30,10,55.55555555555556,2022,1,18
159,1,1,20.0,2023,5,16
159,2,1,11.11111111111111,2023,5,8
159,2,8,88.88888888888889,2023,5,15
159,3,2,20.0,2024,5,10
159,4,1,6.666666666666667,2023,5,19
159,4,8,53.333333333333336,2023,5,8
159,4,3,20.0,2023,5,20
159,4,8,53.333333333333336,2023,5,20
159,5,1,14.285714285714285,2023,5,12
159,6,6,35.294117647058826,2024,1,4
159,7,12,75.0,2023,5,9
159,8,8,53.333333333333336,2024,9,26
159,9,4,80.0,2023,5,21
159,9,1,20.0,2023,5,30
159,9,3,60.0,2023,5,23
159,9,2,40.0,2023,5,16
159,10,6,46.15384615384615,2024,7,10
159,10,3,23.07692307692308,2024,7,24
159,10,4,30.76923076923077,2024,8,15
159,11,5,38.46153846153847,2023,5,21
159,11,5,38.46153846153847,2023,5,20
159,11,7,53.84615384615385,2023,5,29
159,11,3,23.07692307692308,2023,5,6
159,11,5,38.46153846153847,2023,5,9
159,12,6,75.0,2023,5,12
159,12,1,12.5,2023,5,12
159,12,4,50.0,2023,5,20
159,12,6,75.0,2023,5,31
159,12,1,12.5,2023,5,12
159,13,4,44.44444444444444,2023,5,12
159,13,4,44.44444444444444,2023,5,4
159,13,6,66.66666666666666,2023,5,7
159,14,13,65.0,2023,5,22
159,14,9,45.0,2023,5,19
159,14,18,90.0,2023,5,13
159,14,17,85.0,2023,5,31
159,15,10,71.42857142857143,2023,5,27
159,15,8,57.14285714285714,2023,5,24
159,15,7,50.0,2023,5,20
159,16,5,71.42857142857143,2023,5,20
159,16,1,14.285714285714285,2023,5,12
159,17,4,44.44444444444444,2023,5,2
159,17,3,33.33333333333333,2023,5,8
159,17,1,11.11111111111111,2023,5,10
159,17,7,77.77777777777779,2023,5,6
159,18,5,45.45454545454545,2024,4,24
159,18,2,18.181818181818183,2024,5,5
159,18,8,72.72727272727273,2024,4,30
159,18,1,9.090909090909092,2024,5,12
159,18,9,81.81818181818183,2024,5,22
159,19,5,33.33333333333333,2023,5,23
159,19,4,26.666666666666668,2023,5,26
159,20,11,73.33333333333333,2023,5,9
159,20,8,53.333333333333336,2023,5,14
159,20,6,40.0,2023,5,7
159,20,14,93.33333333333331,2023,5,17
159,20,1,6.666666666666667,2023,5,1
159,21,10,62.5,2023,5,4
159,21,3,18.75,2023,5,11
159,21,9,56.25,2023,5,21
159,22,11,78.57142857142857,2023,5,21
159,22,8,57.14285714285714,2023,5,5
159,23,1,11.11111111111111,2023,9,21
159,23,2,22.22222222222222,2023,10,2
159,23,4,44.44444444444444,2023,9,28
159,23,2,22.22222222222222,2023,12,5
159,24,4,66.66666666666666,2023,7,30
159,24,1,16.666666666666664,2023,8,17
159,25,1,6.666666666666667,2023,5,10
159,26,11,78.57142857142857,2023,11,23
159,26,4,28.57142857142857,2023,12,6
159,27,2,20.0,2023,5,15
159,27,3,30.0,2023,5,7
159,27,2,20.0,2023,5,7
159,27,5,50.0,2023,5,10
159,27,3,30.0,2023,5,23
159,28,2,33.33333333333333,2024,1,2
159,28,5,83.33333333333334,2024,1,9
159,28,2,33.33333333333333,2024,2,1
159,28,2,33.33333333333333,2024,2,4
159,28,5,83.33333333333334,2024,3,6
159,29,15,83.33333333333334,2023,5,7
159,29,9,50.0,2023,5,14
159,30,7,38.88888888888889,2023,5,14
160,1,1,20.0,2020,4,18
160,1,4,80.0,2020,5,1
160,1,1,20.0,2020,4,26
160,2,8,88.88888888888889,2020,9,12
160,2,8,88.88888888888889,2020,9,18
160,3,2,20.0,2024,5,10
160,3,6,60.0,2024,5,24
160,3,9,90.0,2024,5,18
160,4,2,13.333333333333334,2021,10,7
160,4,1,6.666666666666667,2021,10,14
160,6,16,94.11764705882352,2024,1,4
160,6,8,47.05882352941176,2024,1,13
160,7,8,50.0,2022,9,5
160,8,3,20.0,2024,9,26
160,8,13,86.66666666666667,2024,9,30
160,8,9,60.0,2024,10,24
160,8,12,80.0,2024,11,25
160,8,8,53.333333333333336,2024,10,20
160,9,2,40.0,2020,3,16
160,9,2,40.0,2020,3,23
160,9,2,40.0,2020,5,3
160,10,12,92.3076923076923,2024,7,10
160,10,6,46.15384615384615,2024,7,18
160,10,3,23.07692307692308,2024,8,5
160,11,5,38.46153846153847,2022,11,27
160,11,5,38.46153846153847,2022,12,8
160,12,2,25.0,2021,12,8
160,12,6,75.0,2021,12,18
160,13,8,88.88888888888889,2020,7,2
160,13,7,77.77777777777779,2020,7,14
160,14,5,25.0,2022,4,14
160,14,2,10.0,2022,4,28
160,14,3,15.0,2022,4,20
160,14,6,30.0,2022,6,10
160,14,12,60.0,2022,6,21
160,15,10,71.42857142857143,2021,12,18
160,15,2,14.285714285714285,2022,1,2
160,16,1,14.285714285714285,2020,5,27
160,16,3,42.85714285714285,2020,6,4
160,16,3,42.85714285714285,2020,6,29
160,16,4,57.14285714285714,2020,7,14
160,17,7,77.77777777777779,2020,3,6
160,17,7,77.77777777777779,2020,3,17
160,18,1,9.090909090909092,2024,4,24
160,19,4,26.666666666666668,2022,10,1
160,19,9,60.0,2022,10,6
160,19,9,60.0,2022,10,27
160,21,1,6.25,2021,3,21
160,21,1,6.25,2021,4,2
160,22,4,28.57142857142857,2022,7,28
160,22,4,28.57142857142857,2022,7,29
160,22,7,50.0,2022,7,30
160,22,11,78.57142857142857,2022,8,18
160,23,4,44.44444444444444,2023,9,16
160,24,4,66.66666666666666,2023,7,12
160,24,1,16.666666666666664,2023,7,25
160,24,5,83.33333333333334,2023,8,19
160,24,3,50.0,2023,8,2
160,24,2,33.33333333333333,2023,8,1
160,25,3,20.0,2023,1,23
160,25,11,73.33333333333333,2023,2,10
160,25,7,46.66666666666666,2023,2,2
160,26,2,14.285714285714285,2023,11,23
160,26,8,57.14285714285714,2023,11,27
160,27,6,60.0,2021,1,11
160,28,3,50.0,2024,1,2
160,29,1,5.555555555555555,2022,8,13
160,30,17,94.44444444444444,2021,2,13
161,1,2,40.0,2023,9,21
161,2,7,77.77777777777779,2023,9,29
161,2,2,22.22222222222222,2023,9,5
161,2,5,55.55555555555556,2023,9,17
161,3,1,10.0,2024,5,18
161,3,2,20.0,2024,6,1
161,3,9,90.0,2024,6,21
161,3,4,40.0,2024,7,17
161,4,12,80.0,2023,9,23
161,4,7,46.66666666666666,2023,9,17
161,4,1,6.666666666666667,2023,9,26
161,4,6,40.0,2023,10,2
161,4,4,26.666666666666668,2023,9,22
161,5,5,71.42857142857143,2023,9,13
161,6,10,58.82352941176471,2024,1,4
161,6,13,76.47058823529412,2024,1,17
161,6,11,64.70588235294117,2024,1,24
161,6,4,23.52941176470588,2024,1,22
161,7,4,25.0,2023,9,6
161,7,8,50.0,2023,9,22
161,7,6,37.5,2023,10,1
161,7,6,37.5,2023,9,10
161,8,12,80.0,2024,9,26
161,8,9,60.0,2024,10,2
161,8,12,80.0,2024,10,16
161,8,1,6.666666666666667,2024,11,16
161,9,4,80.0,2023,9,29
161,10,10,76.92307692307693,2024,7,22
161,10,7,53.84615384615385,2024,7,14
161,11,4,30.76923076923077,2023,9,16
161,11,6,46.15384615384615,2023,9,7
161,11,2,15.384615384615383,2023,9,13
161,12,6,75.0,2023,9,11
161,13,3,33.33333333333333,2023,9,12
161,13,8,88.88888888888889,2023,9,20
161,14,17,85.0,2023,9,6
161,14,1,5.0,2023,9,5
161,14,10,50.0,2023,9,10
161,14,9,45.0,2023,9,22
161,15,2,14.285714285714285,2023,9,30
161,15,2,14.285714285714285,2023,9,14
161,16,3,42.85714285714285,2023,9,30
161,16,6,85.71428571428571,2023,9,15
161,16,5,71.42857142857143,2023,9,10
161,17,3,33.33333333333333,2023,9,7
161,18,5,45.45454545454545,2024,4,24
161,18,5,45.45454545454545,2024,5,12
161,19,3,20.0,2023,9,10
161,19,8,53.333333333333336,2023,9,8
161,19,7,46.66666666666666,2023,9,7
161,19,12,80.0,2023,9,12
161,20,5,33.33333333333333,2023,9,14
161,20,14,93.33333333333331,2023,9,13
161,21,9,56.25,2023,9,27
161,22,12,85.71428571428571,2023,9,23
161,22,6,42.85714285714285,2023,10,4
161,22,1,7.142857142857142,2023,9,16
161,22,4,28.57142857142857,2023,9,9
161,23,1,11.11111111111111,2023,9,16
161,23,3,33.33333333333333,2023,9,17
161,23,5,55.55555555555556,2023,11,6
161,24,2,33.33333333333333,2023,9,22
161,24,5,83.33333333333334,2023,10,1
161,24,3,50.0,2023,9,10
161,24,1,16.666666666666664,2023,9,22
161,25,14,93.33333333333331,2023,9,24
161,26,2,14.285714285714285,2023,11,23
161,26,10,71.42857142857143,2023,12,21
161,26,8,57.14285714285714,2023,12,14
161,26,6,42.85714285714285,2023,12,1
161,27,5,50.0,2023,9,7
161,28,3,50.0,2024,1,2
161,28,1,16.666666666666664,2024,1,18
161,29,8,44.44444444444444,2023,9,9
161,29,13,72.22222222222221,2023,9,14
161,29,15,83.33333333333334,2023,10,4
161,30,6,33.33333333333333,2023,10,3
161,30,3,16.666666666666664,2023,9,6
161,30,15,83.33333333333334,2023,10,1
161,30,2,11.11111111111111,2023,9,24
162,1,2,40.0,2020,6,26
162,1,1,20.0,2020,6,30
162,1,1,20.0,2020,7,3
162,2,5,55.55555555555556,2020,9,12
162,3,7,70.0,2024,5,10
162,4,8,53.333333333333336,2021,10,7
162,4,4,26.666666666666668,2021,11,14
162,5,4,57.14285714285714,2021,2,24
162,5,3,42.85714285714285,2021,3,2
162,5,2,28.57142857142857,2021,3,16
162,5,1,14.285714285714285,2021,4,25
162,5,3,42.85714285714285,2021,3,28
162,6,14,82.35294117647058,2024,1,4
162,6,11,64.70588235294117,2024,1,12
162,6,6,35.294117647058826,2024,2,1
162,6,7,41.17647058823529,2024,2,24
162,7,3,18.75,2022,8,24
162,7,4,25.0,2022,8,31
162,7,4,25.0,2022,9,3
162,7,6,37.5,2022,9,2
162,8,14,93.33333333333331,2024,9,26
162,9,2,40.0,2020,7,2
162,9,2,40.0,2020,6,11
162,9,1,20.0,2020,6,8
162,9,1,20.0,2020,6,7
162,10,6,46.15384615384615,2024,7,10
162,10,4,30.76923076923077,2024,7,27
162,11,8,61.53846153846154,2022,11,27
162,11,3,23.07692307692308,2022,12,1
162,11,10,76.92307692307693,2022,12,13
162,12,3,37.5,2021,12,8
162,12,1,12.5,2021,12,13
162,13,5,55.55555555555556,2020,7,2
162,14,16,80.0,2022,4,14
162,14,17,85.0,2022,5,2
162,15,4,28.57142857142857,2021,12,18
162,16,6,85.71428571428571,2020,6,18
162,17,5,55.55555555555556,2020,6,30
162,17,2,22.22222222222222,2020,6,27
162,18,6,54.54545454545454,2024,4,24
162,18,6,54.54545454545454,2024,4,29
162,18,1,9.090909090909092,2024,5,6
162,18,4,36.36363636363637,2024,6,20
162,18,6,54.54545454545454,2024,6,19
162,19,3,20.0,2022,10,1
162,20,2,13.333333333333334,2021,11,2
162,20,5,33.33333333333333,2021,11,10
162,21,8,50.0,2021,3,21
162,21,11,68.75,2021,4,10
162,21,7,43.75,2021,4,28
162,22,12,85.71428571428571,2022,7,28
162,22,6,42.85714285714285,2022,8,10
162,22,9,64.28571428571429,2022,9,2
162,23,7,77.77777777777779,2023,9,16
162,23,8,88.88888888888889,2023,9,22
162,23,6,66.66666666666666,2023,10,26
162,23,2,22.22222222222222,2023,10,28
162,23,4,44.44444444444444,2023,10,14
162,24,1,16.666666666666664,2023,7,12
162,24,3,50.0,2023,7,23
162,24,2,33.33333333333333,2023,8,15
162,24,2,33.33333333333333,2023,7,18
162,25,9,60.0,2023,1,23
162,25,2,13.333333333333334,2023,2,2
162,25,8,53.333333333333336,2023,1,31
162,25,2,13.333333333333334,2023,2,10
162,25,5,33.33333333333333,2023,2,16
162,26,5,35.714285714285715,2023,11,23
162,27,1,10.0,2021,1,11
162,28,4,66.66666666666666,2024,1,2
162,28,1,16.666666666666664,2024,1,22
162,28,5,83.33333333333334,2024,1,16
162,28,1,16.666666666666664,2024,1,17
162,29,7,38.88888888888889,2022,8,13
162,29,12,66.66666666666666,2022,8,27
162,29,10,55.55555555555556,2022,9,22
162,30,15,83.33333333333334,2021,2,13
162,30,3,16.666666666666664,2021,2,21
163,1,1,20.0,2020,4,18
163,1,4,80.0,2020,4,30
163,1,3,60.0,2020,4,28
163,1,4,80.0,2020,4,24
163,2,6,66.66666666666666,2020,9,12
163,3,6,60.0,2024,5,10
163,4,13,86.66666666666667,2021,10,7
163,4,8,53.333333333333336,2021,10,23
163,4,1,6.666666666666667,2021,10,17
163,4,1,6.666666666666667,2021,10,25
163,4,4,26.666666666666668,2021,11,4
163,5,4,57.14285714285714,2021,2,24
163,5,2,28.57142857142857,2021,2,26
163,6,12,70.58823529411765,2024,1,4
163,6,4,23.52941176470588,2024,1,9
163,7,12,75.0,2022,8,24
163,7,14,87.5,2022,8,28
163,7,9,56.25,2022,9,23
163,7,1,6.25,2022,10,14
163,8,6,40.0,2024,9,26
163,9,1,20.0,2020,4,2
163,9,1,20.0,2020,4,8
163,10,6,46.15384615384615,2024,7,10
163,11,6,46.15384615384615,2022,11,27
163,11,6,46.15384615384615,2022,12,3
163,11,2,15.384615384615383,2022,12,23
163,11,10,76.92307692307693,2023,1,17
163,12,5,62.5,2021,12,8
163,12,4,50.0,2021,12,28
163,12,5,62.5,2022,1,7
163,13,8,88.88888888888889,2020,7,2
163,13,2,22.22222222222222,2020,7,13
163,13,5,55.55555555555556,2020,8,7
163,14,1,5.0,2022,4,14
163,14,3,15.0,2022,4,19
163,14,13,65.0,2022,5,12
163,14,6,30.0,2022,6,17
163,15,3,21.428571428571427,2022,1,2
163,16,3,42.85714285714285,2020,6,11
163,16,6,85.71428571428571,2020,6,30
163,16,6,85.71428571428571,2020,6,23
163,17,8,88.88888888888889,2020,4,5
163,17,1,11.11111111111111,2020,4,21
163,17,1,11.11111111111111,2020,4,20
163,18,1,9.090909090909092,2024,4,24
163,19,6,40.0,2022,10,1
163,20,13,86.66666666666667,2021,11,2
163,20,9,60.0,2021,11,6
163,21,3,18.75,2021,3,21
163,21,4,25.0,2021,3,27
163,22,3,21.428571428571427,2022,7,28
163,22,7,50.0,2022,8,11
163,23,7,77.77777777777779,2023,9,16
163,23,8,88.88888888888889,2023,9,28
163,23,7,77.77777777777779,2023,11,12
163,23,7,77.77777777777779,2023,10,26
163,24,5,83.33333333333334,2023,7,12
163,25,9,60.0,2023,1,23
163,25,3,20.0,2023,2,9
163,25,2,13.333333333333334,2023,2,10
163,25,9,60.0,2023,3,9
163,26,5,35.714285714285715,2023,11,23
163,26,7,50.0,2023,12,7
163,26,7,50.0,2024,1,2
163,27,8,80.0,2021,1,11
163,27,1,10.0,2021,1,13
163,28,5,83.33333333333334,2024,1,11
163,28,2,33.33333333333333,2024,1,30
163,29,6,33.33333333333333,2022,8,13
163,29,12,66.66666666666666,2022,8,14
163,29,17,94.44444444444444,2022,9,20
163,29,7,38.88888888888889,2022,9,6
163,29,8,44.44444444444444,2022,8,17
163,30,3,16.666666666666664,2021,2,13
163,30,3,16.666666666666664,2021,3,1
163,30,13,72.22222222222221,2021,3,15
163,30,16,88.88888888888889,2021,3,21
163,30,13,72.22222222222221,2021,3,1
164,1,3,60.0,2020,11,9
164,1,3,60.0,2020,11,12
164,1,4,80.0,2020,11,25
164,2,8,88.88888888888889,2020,11,8
164,2,3,33.33333333333333,2020,11,27
164,3,1,10.0,2024,5,20
164,3,8,80.0,2024,5,20
164,3,3,30.0,2024,6,30
164,3,9,90.0,2024,6,23
164,4,1,6.666666666666667,2021,10,7
164,4,3,20.0,2021,10,18
164,4,14,93.33333333333331,2021,11,16
164,4,2,13.333333333333334,2021,11,6
164,4,12,80.0,2021,11,12
164,5,6,85.71428571428571,2021,3,12
164,5,3,42.85714285714285,2021,4,19
164,6,11,64.70588235294117,2024,1,4
164,6,9,52.94117647058824,2024,1,7
164,7,11,68.75,2022,8,24
164,7,7,43.75,2022,9,2
164,7,13,81.25,2022,9,7
164,7,7,43.75,2022,9,29
164,7,4,25.0,2022,10,3
164,8,6,40.0,2024,9,26
164,9,3,60.0,2020,11,8
164,9,3,60.0,2020,11,16
164,10,12,92.3076923076923,2024,7,10
164,10,3,23.07692307692308,2024,7,22
164,10,7,53.84615384615385,2024,8,17
164,11,11,84.61538461538461,2022,11,27
164,11,11,84.61538461538461,2022,12,8
164,12,3,37.5,2021,12,8
164,12,5,62.5,2021,12,12
164,13,2,22.22222222222222,2020,11,18
164,13,4,44.44444444444444,2020,11,20
164,13,2,22.22222222222222,2020,11,12
164,13,8,88.88888888888889,2020,11,20
164,14,12,60.0,2022,4,14
164,15,2,14.285714285714285,2021,12,18
164,15,9,64.28571428571429,2021,12,25
164,16,6,85.71428571428571,2020,10,31
164,16,4,57.14285714285714,2020,11,7
164,16,4,57.14285714285714,2020,11,6
164,17,4,44.44444444444444,2020,11,4
164,17,8,88.88888888888889,2020,10,30
164,17,1,11.11111111111111,2020,11,3
164,18,4,36.36363636363637,2024,4,24
164,18,9,81.81818181818183,2024,5,12
164,19,3,20.0,2022,10,1
164,19,12,80.0,2022,10,13
164,19,10,66.66666666666666,2022,11,4
164,20,5,33.33333333333333,2021,11,2
164,20,5,33.33333333333333,2021,11,22
164,20,6,40.0,2021,11,23
164,21,3,18.75,2021,3,21
164,21,7,43.75,2021,3,27
164,21,12,75.0,2021,5,8
164,21,8,50.0,2021,4,10
164,22,12,85.71428571428571,2022,7,28
164,22,8,57.14285714285714,2022,8,11
164,22,10,71.42857142857143,2022,8,9
164,23,2,22.22222222222222,2023,9,22
164,23,4,44.44444444444444,2023,9,22
164,24,2,33.33333333333333,2023,7,12
164,24,2,33.33333333333333,2023,7,20
164,24,5,83.33333333333334,2023,8,11
164,25,9,60.0,2023,1,23
164,25,12,80.0,2023,2,22
164,25,3,20.0,2023,3,12
164,25,4,26.666666666666668,2023,2,24
164,26,1,7.142857142857142,2023,11,23
164,26,9,64.28571428571429,2023,12,10
164,27,2,20.0,2021,1,11
164,27,6,60.0,2021,1,23
164,28,5,83.33333333333334,2024,1,2
164,28,2,33.33333333333333,2024,1,16
164,28,1,16.666666666666664,2024,2,19
164,29,17,94.44444444444444,2022,8,13
164,30,4,22.22222222222222,2021,2,13
164,30,1,5.555555555555555,2021,3,9
165,1,1,20.0,2020,4,18
165,1,1,20.0,2020,4,26
165,2,7,77.77777777777779,2020,9,12
165,2,2,22.22222222222222,2020,9,21
165,3,1,10.0,2024,5,10
165,3,9,90.0,2024,5,20
165,3,8,80.0,2024,5,28
165,4,8,53.333333333333336,2021,10,7
165,4,3,20.0,2021,10,18
165,4,12,80.0,2021,10,25
165,4,5,33.33333333333333,2021,11,30
165,5,6,85.71428571428571,2021,2,24
165,6,10,58.82352941176471,2024,1,4
165,7,7,43.75,2022,8,28
165,7,5,31.25,2022,8,28
165,7,14,87.5,2022,9,5
165,7,2,12.5,2022,10,11
165,8,6,40.0,2024,9,26
165,8,11,73.33333333333333,2024,9,28
165,9,1,20.0,2020,3,16
165,10,7,53.84615384615385,2024,7,10
165,11,9,69.23076923076923,2022,11,27
165,12,7,87.5,2021,12,8
165,12,4,50.0,2021,12,15
165,12,6,75.0,2021,12,30
165,13,7,77.77777777777779,2020,7,2
165,13,2,22.22222222222222,2020,7,16
165,13,3,33.33333333333333,2020,7,17
165,14,12,60.0,2022,4,14
165,15,5,35.714285714285715,2021,12,18
165,16,6,85.71428571428571,2020,5,27
165,16,4,57.14285714285714,2020,6,11
165,16,4,57.14285714285714,2020,6,14
165,16,1,14.285714285714285,2020,7,26
165,16,5,71.42857142857143,2020,8,15
165,17,8,88.88888888888889,2020,3,6
165,17,2,22.22222222222222,2020,3,12
165,17,4,44.44444444444444,2020,3,24
165,17,7,77.77777777777779,2020,3,14
165,18,6,54.54545454545454,2024,4,24
165,18,10,90.9090909090909,2024,4,29
165,19,3,20.0,2022,10,1
165,20,12,80.0,2021,11,2
165,20,8,53.333333333333336,2021,11,10
165,20,5,33.33333333333333,2021,11,30
165,21,11,68.75,2021,3,21
165,21,2,12.5,2021,3,23
165,21,11,68.75,2021,4,26
165,22,5,35.714285714285715,2022,7,28
165,23,3,33.33333333333333,2023,9,16
165,23,1,11.11111111111111,2023,9,25
165,23,4,44.44444444444444,2023,10,18
165,23,1,11.11111111111111,2023,11,6
165,24,4,66.66666666666666,2023,7,12
165,24,1,16.666666666666664,2023,7,23
165,24,2,33.33333333333333,2023,8,1
165,24,5,83.33333333333334,2023,8,29
165,24,4,66.66666666666666,2023,9,6
165,25,12,80.0,2023,1,23
165,25,2,13.333333333333334,2023,2,3
165,26,8,57.14285714285714,2023,11,23
165,26,12,85.71428571428571,2023,12,1
165,26,11,78.57142857142857,2023,12,23
165,26,8,57.14285714285714,2024,1,16
165,27,1,10.0,2021,1,11
165,27,3,30.0,2021,1,29
165,28,5,83.33333333333334,2024,1,2
165,28,1,16.666666666666664,2024,1,14
165,29,7,38.88888888888889,2022,8,13
165,29,12,66.66666666666666,2022,8,20
165,29,16,88.88888888888889,2022,8,23
166,1,4,80.0,2024,1,4
166,1,2,40.0,2024,1,5
166,2,4,44.44444444444444,2023,12,14
166,2,1,11.11111111111111,2023,12,10
166,2,7,77.77777777777779,2024,1,5
166,2,8,88.88888888888889,2023,12,24
166,3,7,70.0,2024,5,10
166,3,3,30.0,2024,5,13
166,3,7,70.0,2024,6,15
166,4,3,20.0,2023,12,19
166,4,12,80.0,2023,12,30
166,4,5,33.33333333333333,2024,1,6
166,4,7,46.66666666666666,2023,12,31
166,4,1,6.666666666666667,2023,12,28
166,5,3,42.85714285714285,2023,12,26
166,5,1,14.285714285714285,2023,12,9
166,6,6,35.294117647058826,2024,1,4
166,6,7,41.17647058823529,2024,1,22
166,7,4,25.0,2024,1,6
166,7,6,37.5,2024,1,3
166,7,13,81.25,2023,12,29
166,7,15,93.75,2023,12,8
166,7,5,31.25,2023,12,13
166,8,7,46.66666666666666,2024,9,26
166,8,5,33.33333333333333,2024,9,29
166,8,6,40.0,2024,10,18
166,9,4,80.0,2023,12,31
166,9,2,40.0,2023,12,24
166,10,3,23.07692307692308,2024,7,10
166,11,5,38.46153846153847,2023,12,21
166,11,3,23.07692307692308,2024,1,4
166,11,3,23.07692307692308,2023,12,20
166,11,9,69.23076923076923,2024,1,2
166,12,2,25.0,2023,12,28
166,12,1,12.5,2024,1,2
166,12,7,87.5,2023,12,25
